epoch,loss,accuracy
155,156,0.06407441943883896,0.9156824483927287
156,157,0.08117754012346268,0.9250282427852521
157,158,0.050243787467479706,0.9248228407106912
158,159,0.06072738766670227,0.9220499127041183
159,160,0.06028413027524948,0.9154770463181678
160,161,0.05588458850979805,0.9179418712128993
161,162,0.061552293598651886,0.9161959535791312
162,163,0.07027938216924667,0.9202012940330697
163,164,0.05891932547092438,0.923693129300606
164,165,0.061527319252491,0.9274930676799835
165,166,0.06006957218050957,0.9268768614563007
166,167,0.06585336476564407,0.9261579541953374
167,168,0.04658530652523041,0.9200985929957892
168,169,0.052101779729127884,0.9251309438225326
169,170,0.05493173748254776,0.9265687583444593
170,171,0.05561443418264389,0.928006572866386
171,172,0.042958490550518036,0.9302659956865564
172,173,0.051521606743335724,0.9302659956865564
173,174,0.04598689079284668,0.9283146759782274
174,175,0.049397796392440796,0.9244120365615692
175,176,0.045307014137506485,0.9207147992194721
176,177,0.0544341504573822,0.9250282427852521
177,178,0.058598294854164124,0.9331416247304097
178,179,0.04404351860284805,0.9306767998356783
179,180,0.05686506628990173,0.9306767998356783
180,181,0.049250222742557526,0.927801170791825
181,182,0.048098333179950714,0.928006572866386
182,183,0.05197202041745186,0.9263633562698983
183,184,0.06148427352309227,0.928006572866386
184,185,0.05035112798213959,0.9256444490089349
185,186,0.05233395844697952,0.9267741604190203
186,187,0.04792932793498039,0.9267741604190203
187,188,0.04689152538776398,0.9255417479716546
188,189,0.046904660761356354,0.9242066344870083
189,190,0.04635445028543472,0.9256444490089349
190,191,0.047510404139757156,0.927595768717264
191,192,0.04302363470196724,0.9243093355242888
192,193,0.047205645591020584,0.9243093355242888
193,194,0.052021678537130356,0.9256444490089349
194,195,0.042587555944919586,0.9238985313751669
195,196,0.04059445112943649,0.9166067577282531
196,197,0.04880675673484802,0.9198931909212283
197,198,0.06226618215441704,0.9283146759782274
198,199,0.042257972061634064,0.9197904898839478
199,200,0.04152330011129379,0.9138338297216801
200,201,0.04474980756640434,0.9195850878093869
